SessionNo	LogTime	CustID	GroupID	ProfID	Act	BadActor
1122823207	2018-02-02 08:18:03.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:18:03.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:18:44.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:18:44.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:18:49.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:18:49.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:18:50.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:18:50.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:19:19.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:19:19.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:19:24.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:19:24.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:19:26.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:19:26.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:19:40.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:19:40.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:19:44.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:19:44.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:19:46.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:19:46.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:20:25.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:20:25.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:20:30.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:20:30.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:20:32.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:20:32.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:20:53.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:20:53.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:20:58.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:20:58.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:21:00.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:21:00.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:21:54.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:21:54.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:21:59.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:21:59.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:22:00.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:22:00.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:22:22.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:22:22.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:22:29.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:22:29.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:22:31.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:22:31.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:23:51.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:23:51.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:23:56.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:23:56.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:23:58.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:23:58.000	s6221847	main	ehost	135	1
1122823207	2018-02-02 08:24:11.000	s6221847	main	ehost	115	1
1122823207	2018-02-02 08:27:54.000	s6221847	main	ehost	406	1
1122823207	2018-02-02 08:27:54.000	s6221847	main	ehost	407	1
1122823207	2018-02-02 08:27:59.000	s6221847	main	ehost	407	1
